,MetadataField,Metadata
0,NSGL Document #:,WASHU-V-92-003
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Understanding and maintaining your sand filter system (septic video)
3,Author:,"Holdcroft, Jodie"
4,,"King, Teri"
5,Publication Year :,1992
6,# Pages / Video Length:,18 minutes
7,Publication Type:,videos
8,Program Report #:,WSG-AV 98-14
9,Notes:,"By Snohomish Health District and Thurston County Health Department, 1992."
10,Abstract:,"This 18-minute video shows how your septic tank functions and how to judge levels of sludge and scum in your septic tank. Use this information to decide on a pumping schedule. Learn why your septic tank baffles are important, and what to look for as you inspect your system. Learn how to monitor your drainfield area. Treatment and disposal of your septic tank effluent in the soil is a critical element of your system. Understanding the processes in your treatment area can help you avoid some of the common causes of septic system failure. Use this information to make decisions about landscaping and the location of building projects and parking areas."
