,MetadataField,Metadata
0,NSGL Document #:,WASHU-NR-14-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Why West Coast crab fishers and tugboat captains aren't feeling crabby
3,Author:,"Scigliano, Eric"
4,Publication Year :,2014
5,Source Citation:,"NOAA National Sea Grant News Feature Stories, May 27, 2014"
6,Publisher:,University of Washington Sea Grant
7,# Pages / Video Length:,2
8,Publication Type:,reprints (not peer-reviewed)
9,Program Report #:,WSG-MA 14-02
10,Grant/Contract #:,NOAA Sea Grant
11,Project #:,A/FP-7
12,Abstract:,It might seem incongruous to talk of traffic disputes and costly collisions in an area as vast as the waters off the Pacific coast. But that’s the situation that afflicted the coast’s tribal and commercial crab fishers and its tug-and-barge and shipping operators for decades as they shared the same sealanes.
