,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-93-010
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Glucose oxidase/catalas​e improves preservation of shrimp (""Heterocarpus reedi"")"
3,Author:,"Dondero, Marta"
4,,"Egana, Wladimir"
5,,"Tarky, Washington"
6,,"Cifuentes, Antonio"
7,,"Torres, J. Antonio"
8,Publication Year :,1993
9,Source Citation:,"""Journal of Food Science,"" 58(4):774-779, 1993."
10,# Pages / Video Length:,6
11,Publication Type:,reprints (peer-reviewed)
12,Program Report #:,ORESU-R-93-010
13,Project #:,E/ISG-6
14,Notes:,caught shrimp
15,Abstract:,"The preservative effect of glucose oxidase (GOX) and catalase (CAT) in a 4% glucose aqueous solution were evaluated on shrimp (""Heterocarpus reedi"") stored at 0 deg. - 2 deg. C. On board and immediately after catch, shrimp were washed with tap water at 10 deg. C, and dipped or kept in the enzyme solution. Microbial, chemical, and sensory tests showed that holding shrimp in the GOX/CAT/glucose solution retarded microbial spoilage and preserved quality more effectively than dipping shrimp in the same solution. The importance of treating shrimp as early as possible was demonstrated by comparing shrimp treated 4 and 82 hr after catch."
