,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-95-007
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Food habits of estuarine staghorn sculpin, ""Leptocottus armatus"", with focus on consumption of juvenile Dungeness crab, ""Cancer magister"""
3,Author:,"Armstrong, Janet L."
4,,"Armstrong, David A."
5,,"Mathews, Stephen B."
6,Publication Year :,1995
7,Source Citation:,"""Fishery Bulletin,"" 93:456-470, 1995."
8,# Pages / Video Length:,15
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,WSG-TA 95-16
11,Project #:,R/SH-8
12,Abstract:,"The Grays Harbor estuary, Washington, contains extensive intertidal tracts of eelgrass and shell that serve as critical nursery areas for young-​of-​the-​year (0+) and one-year-old (1+) Dungeness crab. The impact of predation by staghorn sculpin, ""Leptocottus armatus"", on newly settled Dungeness crab, ""Cancer magister"". Staghorn sculpin are known to be generalist, opportunistic feeders, with relatively high food requirements for estuarine growth during warm summer months."
