,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-87-012
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Cell death and membrane leakage not associated with the induction of disease resistance in peas by chitosan or ""Fusarium solani"" f. sp. ""phaseoli"""
3,Author:,"Kendra, David F."
4,,"Hadwiger, Lee A."
5,Publication Year :,1987
6,Source Citation:,"""Phytopathology​,"" 77(1):100-106, 1987."
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,WSG-TA 87-12
9,Abstract:,"The cell walls of ""Fusarium solani"" and many other fungi contain chitosan. Chitosan applied externally to ""F. solani"" macroconidia inhibits germination and growth, whereas chitosan applied to pea endocarp tissue activates the disease resistance responses as does inoculation with the incompatible pathogen. The mode by which chitosan can both induce plant genes and suppress fungal growth is not completely understood. The present study was conducted to determine the influence of chitosan and fungal plant pathogens on cell membranes as measured by ion leakage and cell viability using the vital stains, fluorescein diacetate (FDA), and phenosafranin."
