,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-89-044
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Glycoprotein from infectious hematopoietic necrosis virus (IHNV) induces protective immunity against five IHNV types
3,Author:,"Engelking, H. Mark"
4,,"Leong, J. C."
5,Publication Year :,1989
6,Source Citation:,"""Journal of Aquatic Animal Health,"" 1:291-300, 1989."
7,# Pages / Video Length:,10
8,Publication Type:,reprints (peer-reviewed)
9,Project #:,R/FSD-11
10,Abstract:,"Infectious hematopoietic necrosis virus (IHNV) is a fish pathogen that kills young salmon and trout; outbreaks of the disease among hatchery-reared fish are a problem from northern California to Alaska. At least five biochemical types and several strains of differing host specificity of IHNV exist. Any vaccine developed to immunize fish must be able to elicit a response that will neutralize all strains. This report shows that a single type of IHNV can induce a protective immune response in-vivo to the five biochemical types and indicates that, of the IHNV isolates examined, there is at least one common major neutralization epitope. Therefore, a vaccine developed against this common neutralization epitope will provide cross-​protective immunity against these IHNV variants."
