,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-90-010
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Inactivation of human synovial fluid phospholipase A2 by the marine natural product, manoalide"
3,Author:,"Jacobson, Peer B."
4,,"Marshall, Lisa A."
5,,"Sung, Amy"
6,,"Jacobs, Robert S."
7,Publication Year :,1990
8,Source Citation:,"""Biochemical Pharmacology,"" 39(10):1557-​1564, 1990."
9,# Pages / Video Length:,8
10,Publication Type:,reprints (peer-reviewed)
11,Project #:,R/MP-38
12,Abstract:,"The marine natural product, manoalide (MLD), was investigated to determine if this drug inhibited purified human synovial fluid phospholipase A2 (HSF-PLA2). Strong evidence exists that PLA2 activation exacerbates arthritis, thereby suggesting that inactivation of this enzyme may mitigate the progression of this and many other inflammatory diseases. MLD irreversibly inactivates extracellular bee and cobra venom PLA2 in a time- and pH-dependent manner, possibly by modifying specific lysine residues on the PLA2 molecule. These studies indicate that MLD can inactivate secreted phospholipase A2 isolated from patients with inflammatory joint disease."
