,MetadataField,Metadata
0,NSGL Document #:,CUIMR-N-75-001
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"California Sea Grant Marine Advisory Programs Newsletter (January, February, March, April, May, June, July, September, October, November, 1975)"
3,Author:,"Price, Robert J."
4,,"Dewees, Christopher M."
5,Publication Year :,1975
6,Publisher:,University of California Cooperative Extension
7,# Pages / Video Length:,41
8,Publication Type:,periodicals
9,Program Report #:,75-1
10,,75-2
11,,75-3
12,,75-4
13,,75-5
14,,75-6
15,,75-7
16,,75-8
17,,75-9
18,,75-10
19,Abstract:,"The Marine Advisory Program develops communication lines between researchers and the marine resource users. Input from marine resource users helps define research priorities while advisory publications, workshops and personal contact extend useful information to the user. The Sea Grant Marine Advisory Program is a part of the University of California Cooperative Extension system."
