,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-87-089
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Routine metabolism of the white sturgeon, ""Acipenser transmontanus"": effect of population density and hypoxia"
3,Author:,"Ruer, Philippe M."
4,,"Chech, Joseph J. Jr."
5,,"Doroshov, Serge I."
6,Publication Year :,1987
7,Source Citation:,"""Aquaculture,"" 62:45-52, 1987."
8,Publication Type:,reprints (peer-reviewed)
9,Project #:,R/F-90
10,Abstract:,"The effect of fish density in a rearing tank is important in fish farming from both technical and economic viewpoints. Many authors studying group metabolism of fishes have found significant differences between the individual routine metabolism of single and grouped fish, but the causes are not clearly understood. The response of the white sturgeon to crowding is unknown. The objective here was to better understand the effect of stocking density on the metabolism of captive white sturgeon by determining its oxygen requirements and activity levels under various conditions of feeding/handlin​g and dissolved oxygen. To conduct these experiments, a respirometry method adapted to large size fish was developed which simulates farming conditions."
