,MetadataField,Metadata
0,NSGL Document #:,CASG-BR-14-001
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Measuring larval availability, supply and behaviour: Section 1: Larval availability and supply; Section 2: Larval behavior"
3,Author:,"Dudas, Sarah"
4,,"Tyburczy, Joe"
5,,"Thomason, Jeremy C."
6,Publication Year :,2014
7,Source Citation:,"Biofouling Methods, Sergey Dobretsov, Jeremy C. Thomason, and David N. Williams (Eds.), Part II: Methods for Macrofouling, Coatings and Biocides, Chapter 8, Section 1 and 2, pp. 223-250, 2014"
8,DOI #:,10.1002/9781118​336144.ch8
9,Publisher:,Wiley-Blackwell
10,# Pages / Video Length:,27
11,Publication Type:,reprints (peer-reviewed)
12,Notes:,Section 2 is by Jeremy C. Thomason
13,Abstract:,To measure fouling pressure it is necessary to measure the availability of larvae in the plankton and their supply to the surface. The first part of this chapter highlights the methods to measure this and the second part gives details on how to measure the settlement behavior of the larvae when they encounter a surface. Behavioral measurements have potential as a bioassay for nonbiocidal coatings.
