,MetadataField,Metadata
0,NSGL Document #:,OREXT-W-83-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Proceedings of the west coast squid symposium
3,Author:,Oregon Sea Grant Extension Program
4,Publication Year :,1983
5,Source Citation:,"Newport, Oregon, February 1-2, 1983."
6,# Pages / Video Length:,149
7,Publication Type:,conference/work​shop proceedings
8,Program Report #:,EM 8249
9,Abstract:,"This symposium was conducted to inquire about the possibility of developing a squid fishery in the Pacific Northwest, particularly with respect to handling and marketing the creature once it's caught. Among the topics covered were basic squid biology, existing squid fisheries in Japan and elsewhere, fishing gear and techniques, and handling and processing (including automation). Insuring orderly development of the Oregon squid fishery was the subject of a panel discussion. The following papers are included in this publication: 1. Squid distribution, biology and life history. Kathy Jefferts pp. 3-10. 2. East coast squid fisheries. Warren Rathjen pp. 11-22. 3. An overview of California squid fisheries and the California light fishery. Sus Kato pp. 23-27. 4. Squid trawling gear and techniques. Duncan Amos pp. 28-36. 5. Squid jigging gear and techniques. Duncan Amos pp. 37-42. 6. Overview of Japanese squid fisheries. Bill Court, Frank Cary, Sus Kato, Warren Rathjen pp. 43-61. 7. Insuring orderly development of the Oregon squid fishery. Richard Thompson, Bob Loeffel, Terry Thompson, Joe Easley pp. 62-86. 8. Squid handling and processing for export markets. Anthony Klos pp. 87-96. 9. Squid handling and processing in California. Pat Flanagan pp. 97-112. 10. Automation in the squid processing industry. Dave Hartzell pp. 113-121. 11. Recent developments in squid marketing. Anthony Klos, Thomas Steiner, Stever Hofer, et al. pp. 122-140."
