,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-06-012
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Mortality and herpesvirus infections of the Pacific oyster Crassostrea gigas in Tomales Bay, California USA"
3,Author:,"Burge, Colleen A."
4,,"Griffin, Frederick J."
5,,"Friedman, Carolyn S."
6,Publication Year :,2006
7,Source Citation:,"""Diseases of Aquatic Organisms,"" 72:31-43, September 14, 2006."
8,# Pages / Video Length:,13
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,WSG-TA-06-24
11,Abstract:,herpes virus
12,,"Seed losses of Pacific oysters Crassostrea gigas have been associated with an ostreid herpesvirus-1 (OsHV-1) in Europe, and in 2002, a similar OsHV was detected in Tomales Bay, California, USA. In May of 2003, 5 stocks of seed Pacific oysters were planted at 2 sites (Inner Bay and Outer Bay) in Tomales Bay and monitored for mortality, presence/prevalence of OsHV (using polymerase chain reaction [PCR] and histology), and growth. Temperature (�C) and salinity data were collected every half an hour at each site. OsHV was detected at both the Inner and Outer Bay sites on the same sample date and mean temperature predicted OsHV presence (p <0.005). High levels of mortality occurred 2 wk (Inner Bay site) and 4 wk (Outer Bay site) after OsHV detection. OsHV presence predicted mortality (p = 0.01). Temperature maximums and overall temperature exposure were greater at the Inner Bay site and may explain why mortality affected these oysters sooner than oysters planted at the Outer Bay site. Differences in cumulative mortality were significant among stocks (p < 0.0001), but not between sites (p> 0.05). OsHV prevalence was similar among stocks (p > 0.05) and between sites (p > 0.05). No evidence of herpesvirus-induced Cowdry type A nuclear inclusions or other pathogens were observed. Changes in tissue and cellular architecture including dilation of the digestive tubules and nuclear chromatin margination and pycnosis were observed in OsHV infected oysters, consistent with previously observed OsHV infections. Stocks with smaller oysters had higher mortality rates than those with larger oysters; growth rate did not correlate with mortalities (p > 0.05). Taken together, these data suggest that the OsHV may cause or act in synergy with temperature to kill Pacific oyster seed in Tomales Bay, but further investigation of OsHV etiology in seed oysters is needed."
