,MetadataField,Metadata
0,NSGL Document #:,CASG-W-02-003
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,California and the World Ocean '02: revisiting and revising California's ocean agenda
3,Editor :,"Magoon, Orville T."
4,,"Converse, Hugh"
5,,"Baird, Brian"
6,,"Jines, Beth"
7,,"Miller-Henson, Melissa"
8,Publication Year :,2005
9,Source Citation:,"Proceedings of the conference, Santa Barbara, California, October 27-30, 2002."
10,Publisher:,ASCE & American Society of Civil Engineers
11,# Pages / Video Length:,1430
12,Publication Type:,conference/work​shop proceedings
13,Project #:,W02-15PD
14,Abstract:,"The papers in this proceedings were presented at the California and the World Ocean '02 (CWO '02) conference in Santa Barbara, California, October 27-30, 2002. They offer suggestions on the progress made to date in integrating and making more effective the protection, enhancement, and management of California?s extraordinary ocean and coastal resources. Topics covered include energy and transportation, education, water quality, ecosystem management, coastal economics, research and technology, environmental indicators, shoreline processes, governance, and fisheries management tools. The conference was organized by the Coastal Zone Foundation, California Resources Agency, and California Environmental Protection Agency. It brought together leading experts on ocean and coastal resource management issues from around the world to help California revisit and revise its statewide strategy, California's Ocean Resources: An Agenda for the Future."
15,,"The following papers are included in this proceedings: 1. Impacts of short-and Long-Term weather events on southern California coastal environments. M. H. S. Elwany, et al. pp. 1-13. 2. Monitoring regional shoreline change. Richard Seymour, et al. pp. 14-22. 3. Delineating long-term trends in beach change, central California. Cope M. Willis and Gary B. Griggs pp. 23-37. 4. Facing the coastal challenge: modeling coastal erosion in southern California. Douglas L. Inman, et al. pp. 38-52. 5. Developing a dredging regime for San Francisco Bay. Steven Goldbeck pp. 53-55. 6. Dredged material management at the Port of Long Beach. Thomas D. Johnson pp. 56-59. 7. Developing a Los Angeles region dredged material management plan: a coordinated effort. Kathy Anderson pp. 60-65. 8. California's coastal nonpoint source pollution control program. Jack H. Gregg pp. 66-78. 9. The Taku River: cooperative transboundary fishery research. Ben Kirkpatrick and Kerry Howard pp. 79-80. 10. Measurin"
16,,"management and data dissemination in support of a special area management plan. Katherine A. Born, et al. pp. 766-775. 85. State and federal management of submerged cultural resources. Michele C. Aubry pp. 775-784. 86. Shipwrecks as environmental threats to California's National Marine Sanctuaries. Robert V. Schwemmer pp. 785-796. 87. Archaeology and history beneath the sea: the preservation, management, and interpretation of California's heritage resources. John W. Foster pp. 797-810. 88. Santa Barbara coastal long-term ecological research (LTER): nutrient concentrations in coastal streams and variations with land use in the Carpinteria Valley, California. T. H. Robinson, et al. pp. 811-823. 89. Ecological effects of grooming on exposed sandy beaches in southern California. Jenifer E. Dugan, et al. pp. 824-826. 90. PIDSCO: a collaborative model for informing nearshore policy. Mark Carr and Lydia Bergen pp. 827-832. 91. Calculating compensatory restoration in natural resource damage assessments: recent experience in California. Steve Hampton and Matthew Zafonte pp. 833-844. 92. Economic impact of sea level rise on coastal structures in California. James E. Neumann, et al. pp. 833-859. 93. More effectively using our observing, monitoring, research, and education infrastructure. Bob Bailey, et al. pp. 860-878. 94. Will the decline of the California sea otter impact coastal and ocean policy? Steve Shimek pp. 879-881. 95. A potential novel link between organic nitrogen loading and Pseudo-nitzchia spp. Blooms. Claudia Mengelt, et al. pp. 882-896. 96. A ""vital early warning system"" for the protection of human health: California's Marine Biotoxin Monitoring and Control Program. John B. Richards pp. 897-913. 97. Marine debris monitoring and data collection activities conducted by The Ocean Conservancy. Charles G. Barr and Seba B, Sheavly pp. 914-927. 98. Teaching at the beach: marine debris and the California Coastal Commission's Public Education Program. Christiane Parry and Eben Schwartz pp. 928-931. 99. Effective control of aquatic invasive species along California's coast. Linda Sheehan pg. 932. 100. Valuing our National Marine Sanctuaries. Peter C. Wiley pp. 933-947. 101. The Channel Islands Marine Reserve Process: the role of the social sciences. Caroline Pomeroy and Monica S. Hunter pp. 948-961. 102. Coastal Ocean Observing Systems: developing a national system and ensuring application. Margaret A. Davidson, et al. pp. 962-966. 103. Ocean observing and modeling system developments around Monterey Bay. Jeffrey Padman, et al. pp. 967-976. 104. The Coastal Fish Contamination Program: monitoring of coastal water quality and chemical contamination in fish and shellfish in California. Margy Gassel, et al. pp. 977-990. 105. Mitigating health risk associated with the Palos Verdes Superfund Site. Mark Gold. pp. 991-992. 106. Marine oil spill response in California: a model of innovation, preparedness, and leadership. Harlan Henderson pp. 993-1004. 107. Tracking seep oil from seabed to sea surface and beyond at Coal Oil Point, California. Ira Leifer, et al. pp. 1005-1019. 108. Monitoring and permitting of offshore oil and gas platform effluents: an update of cooperation and compliance. David E. Panzer and Amy Wagner pp. 1020- 1029. 109. Response to infestations of Caulerpa taxifolia in California. Bruce Posthumus, et al. pp. 1030-1035. 110. Thinking native in southern California: coastal benefits of a watershed approach to invasive exotic plant removal. Christy Loper pp. 1036-1050."
