,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-96-003
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,A computer analysis of primer and probe hybridization potential with bacterial small-subunit rRNA sequences
3,Author:,"Brunk, Clifford F."
4,,"Avaniss-​Aghajani, Erik"
5,,"Brunk, Clifford A."
6,Publication Year :,1996
7,Source Citation:,"""Applied and Environmental Microbiology,"" 872-879, March 1996."
8,# Pages / Video Length:,8
9,Publication Type:,reprints (peer-reviewed)
10,Project #:,R/CZ-104
11,Abstract:,"Analysis of restriction fragment length polymorphism of bacterial small-subunit (SSU) rRNA sequences represents a potential means for characterizing complex bacterial populations such as those found in natural environments. In order to estimate the resolution potential of this approach, the authors examined the SSU rRNA sequences in the Ribosomal Project bank using a computer algorithm which simulates hybridization between DNA sequences. Their analysis indicates that length variation in terminal restriction fragments of PCR products from the SSU rRNA sequences can identify a wide spectrum of bacteria."
