,MetadataField,Metadata
0,NSGL Document #:,CUIMR-H-86-001
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,A guide to the commercial fisheries of Humboldt County
3,Author:,"Toole, Christopher"
4,Publication Year :,1986
5,# Pages / Video Length:,9
6,Publication Type:,"handbooks, manuals, guides"
7,Program Report #:,UCSG-MAP-86-5
8,Project #:,A/EA-1
9,Abstract:,Humboldt County ranks as one of the most productive fishing areas on the west coast. About 500 vessels land seafood with a dockside value of $10-20 million annually. Processors ship Humboldt County products throughout the United States and overseas. This guide was prepared to give the public an overview of the major commercial fisheries of Humboldt County in order to aid understanding of and appreciation for the diversity of fishing methods and types of seafood produced in this area.
