,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-85-046
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Biochemical and serological properties of birnaviruses isolated from fish in Korea
3,Author:,"Hedrick, R. P."
4,,"Eaton, W. D."
5,,"Fryer, J. L."
6,,"Hah, Y. C."
7,,"Park, J. W."
8,,"Hong, S. W."
9,Publication Year :,1985
10,Source Citation:,"""Fish Pathology,"" 20(4):463-468, 1985."
11,Publication Type:,reprints (peer-reviewed)
12,Abstract:,"Four viruses were isolated and examined for their serological and biochemical properties, three from chum salmon (""Oncorhynchus keta"") and one from the goldfish (""Carassius auratus""). All were found to be closely related to infectious pancreatic necrosis virus, reference strain VR-299. Immunoprecipita​tion of virion polypeptides labeled with 35S-methionine was found to be a rapid and specific method to characterize the virus strains, particularly when supplemented with serological properties and genome segment analysis."
